YDL052C_aa_252-303	YLR132C_aa_1-43	YOR141C_aa_1-63	YLR449W_aa_63-117	YOR206W_aa_137-173	YHR027C_aa_629-661	YOR304W_aa_806-875	YNL224C_aa_145-239	YDR152W_aa_234-265	YPL004C_aa_269-341	YER172C_aa_201-280	0.621701717465708	0.591358768181733	0.590727176743147	0.582626601169315	0.581449338509223	0.581211780763883	0.577375128242252	0.576203160292295	0.57544332485025	0.572571948164884
YLR387C_aa_92-179	YFR038W_aa_1-123	YAR014C_aa_386-455	YLR132C_aa_1-43	YGR246C_aa_298-462	YOL017W_aa_595-671	YDR457W_aa_2388-2453	YOR304W_aa_806-875	YOL054W_aa_204-406	YJL019W_aa_37-71	YKL050C_aa_887-922	0.612962746431796	0.609439356466905	0.605536764391773	0.599610809624626	0.599068139700419	0.587909496765833	0.584666055948884	0.581929624673136	0.578831516131215	0.57412683051271
YDL115C_aa_77-107	YMR014W_aa_229-513	YGL244W_aa_129-237	YMR128W_aa_945-984	YOR144C_aa_277-321	YIL093C_aa_234-264	YNL125C_aa_107-201	YPL195W_aa_634-932	YLR138W_aa_452-985	YJL033W_aa_664-757	YGR246C_aa_298-462	0.662479193621021	0.644718853640994	0.620269310254885	0.605782232336476	0.605477418881082	0.604130135477081	0.601123270668029	0.59997335363613	0.597636812400908	0.594826661657359
YDR330W_aa_148-204	YGR170W_aa_248-486	YJL019W_aa_90-143	YOL017W_aa_595-671	YJL033W_aa_664-757	YOL054W_aa_204-406	YGL244W_aa_129-237	YGR270W_aa_1-267	YLR103C_aa_162-229	YAR014C_aa_172-257	YNL246W_aa_223-264	0.762437013271884	0.750183768155358	0.744089244329268	0.734512847877746	0.723922097025863	0.722436642134484	0.716582667896221	0.71254298525242	0.711366571567008	0.708010674929351
YGL244W_aa_129-237	YLR103C_aa_162-229	YOL017W_aa_595-671	YNR054C_aa_1-109	YIL091C_aa_1-159	YGL244W_aa_1-110	YGR013W_aa_324-360	YKL172W_aa_8-184	YLR336C_aa_8-309	YBR231C_aa_1-104	YML093W_aa_1-238	0.828177258387255	0.794830740526778	0.779089494040663	0.777096098111771	0.755140936348836	0.751541347559675	0.73880049052505	0.737545787916937	0.737288945447216	0.736048286924235
YLR132C_aa_1-43	YNL207W_aa_349-409	YOR119C_aa_364-455	YNL246W_aa_223-264	YNL212W_aa_361-416	YMR309C_aa_1-67	YJL069C_aa_92-136	YNR054C_aa_1-109	YDR049W_aa_123-184	YOR287C_aa_6-46	YNL125C_aa_107-201	0.750472836940095	0.736813487391785	0.729134440305253	0.717231098457662	0.714948200155571	0.713524844621266	0.713395501077642	0.700244380451479	0.697655444285351	0.697003127945655
YNL125C_aa_107-201	YLR132C_aa_1-43	YLR223C_aa_64-165	YLR190W_aa_424-476	YGR121C_aa_437-492	YMR128W_aa_122-377	YDR330W_aa_148-204	YPL260W_aa_514-551	YLR138W_aa_452-985	YDR480W_aa_233-274	YMR304W_aa_1076-1112	0.697003127945655	0.687369588883993	0.686336481540146	0.683663858477489	0.682436926644247	0.672298656548298	0.656992993664373	0.655349877035079	0.655012367882412	0.654969499556983
YDR361C_aa_1-45	YIL093C_aa_234-264	YMR049C_aa_1-154	YIL091C_aa_1-159	YDR152W_aa_234-265	YOR287C_aa_6-46	YOL144W_aa_212-242	YNL246W_aa_223-264	YOR304W_aa_806-875	YDR014W_aa_220-249	YPL023C_aa_307-378	0.748027374707826	0.721332052284406	0.721155698532743	0.709330328775249	0.707338752329774	0.706434537659019	0.702201276042989	0.699785775863076	0.695986636995534	0.690902358999341
YIL093C_aa_234-264	YIL091C_aa_1-159	YDR361C_aa_1-45	YEL041W_aa_430-495	YOR304W_aa_806-875	YDR457W_aa_2233-2333	YER025W_aa_1-69	YNR038W_aa_1-162	YDL099W_aa_1-249	YOL017W_aa_595-671	YOR056C_aa_127-221	0.751570077525857	0.748027374707826	0.747326785106606	0.7463225871774	0.741395907959974	0.739467945306006	0.739043556308677	0.73559278668134	0.735071091138832	0.734371059329811
YKL050C_aa_887-922	YLR310C_aa_1048-1106	YMR049C_aa_1-154	YOR304W_aa_806-875	YPL023C_aa_307-378	YOL017W_aa_595-671	YGR237C_aa_527-597	YDL150W_aa_98-195	YIL091C_aa_1-159	YIL093C_aa_234-264	YOR119C_aa_364-455	0.76356712343567	0.738764798839709	0.732164845218463	0.728863551830804	0.726912033197424	0.719092320667839	0.718906806268587	0.714530128009453	0.713406552687107	0.713031463385022
YKL140W_aa_494-548	YKL050C_aa_887-922	YDR162C_aa_71-107	YPL023C_aa_307-378	YNL065W_aa_1-86	YLL034C_aa_32-61	YMR306W_aa_776-838	YDR361C_aa_1-45	YIL093C_aa_234-264	YBR021W_aa_1-66	YOR371C_aa_126-176	0.705842645697118	0.693589354592678	0.691509270080913	0.663368875690398	0.663087675689828	0.65668775294745	0.646277481539324	0.643169828565874	0.636256613821409	0.631544894318471
YOL144W_aa_212-242	YDR162C_aa_71-107	YDL115C_aa_288-323	YDR361C_aa_1-45	YBR233W_aa_1-62	YDR014W_aa_220-249	YDL139C_aa_172-203	YNR019W_aa_28-93	YOR059C_aa_331-373	YJL197W_aa_1113-1254	YMR253C_aa_383-414	0.717188310936848	0.713530746136229	0.706434537659019	0.701955957410231	0.694789765512154	0.692953032998163	0.69172935345904	0.690224706181121	0.685490258605965	0.683591295398531
YDR162C_aa_1-54	YKR095W_aa_1313-1464	YHR154W_aa_227-259	YEL063C_aa_1-81	YER038C_aa_43-85	YKR067W_aa_683-743	YCL025C_aa_70-112	YCR081W_aa_1037-1071	YOR273C_aa_560-659	YMR100W_aa_225-271	YOR352W_aa_37-89	0.669900949160577	0.658920629276186	0.657219284308642	0.656320665593269	0.648512587758766	0.648073382367328	0.643555702038389	0.641904946486536	0.641822978291937	0.63797566119097
YEL063C_aa_1-81	YNL270C_aa_1-63	YDR162C_aa_1-54	YLR398C_aa_1-36	YKR067W_aa_683-743	YER060W-A_aa_1-49	YPL023C_aa_307-378	YNL008C_aa_576-618	YGL077C_aa_1-46	YLL034C_aa_32-61	YGR149W_aa_389-432	0.74299281505226	0.657219284308642	0.649972114738168	0.645712796252574	0.635162886515414	0.629693598118144	0.628947463984176	0.627475464354716	0.625177129036509	0.61668990193033
YOR273C_aa_560-659	YOL103W_aa_1-98	YDR011W_aa_1-102	YDR162C_aa_1-54	YER116C_aa_1-69	YCR061W_aa_206-294	YOR256C_aa_1-62	YOL144W_aa_212-242	YKR100C_aa_69-109	YHR034C_aa_181-223	YCR037C_aa_195-275	0.652991295602154	0.645181118743068	0.641904946486536	0.637172354323739	0.628577382450699	0.624284931011448	0.623715183706724	0.622876394239012	0.621304433678248	0.611516191352625
YDR497C_aa_1-75	YOL103W_aa_1-98	YDL115C_aa_288-323	YAR014C_aa_386-455	YLR310C_aa_1048-1106	YOR270C_aa_664-705	YDR398W_aa_559-643	YDR162C_aa_71-107	YBL104C_aa_432-492	YNL023C_aa_1-50	YMR080C_aa_1-54	0.692675670782192	0.690733122765974	0.676886389027999	0.672374249447222	0.662637476754838	0.65290767695091	0.652656596514596	0.651435752837148	0.649410049402796	0.647955909147965
YOL103W_aa_1-98	YDR497C_aa_1-75	YCR061W_aa_206-294	YNL008C_aa_576-618	YJL127C_aa_596-640	YCL034W_aa_299-354	YJR060W_aa_64-219	YOR270C_aa_664-705	YDR299W_aa_16-56	YKR028W_aa_772-1033	YOR273C_aa_560-659	0.692675670782192	0.688989441110677	0.679101520823518	0.670264785661484	0.667238965387787	0.662187600027217	0.65504307427645	0.654653214377212	0.653677080167633	0.652991295602154
YLR424W_aa_106-153	YNL065W_aa_1-86	YOR039W_aa_1-34	YNL246W_aa_223-264	YOR119C_aa_364-455	YER038C_aa_43-85	YOR304W_aa_806-875	YJL033W_aa_664-757	YKL050C_aa_887-922	YLR132C_aa_1-43	YMR304W_aa_1076-1112	0.660502359009118	0.637371167219031	0.635172075361773	0.631438302114512	0.625759303115167	0.624842083145315	0.620944331893216	0.619959986344498	0.619311656664973	0.618870826492069
YMR221C_aa_222-283	YDR457W_aa_2388-2453	YHR050W_aa_469-506	YLR424W_aa_106-153	YOR273C_aa_560-659	YOL119C_aa_1-85	YAR002W_aa_48-119	YER116C_aa_1-69	YJL198W_aa_146-219	YOR039W_aa_1-34	YOL054W_aa_204-406	0.581560314672664	0.564054049763505	0.562045236685217	0.557900945868073	0.552989027526134	0.550960925041829	0.548619539588245	0.538698586651534	0.537031839913619	0.533871295713621
YIL143C_aa_1-106	YOR112W_aa_538-761	YER166W_aa_1-163	YOL145C_aa_954-1077	YGL203C_aa_668-729	YDR093W_aa_1-200	YGR013W_aa_324-360	YER164W_aa_18-175	YKR017C_aa_1-81	YOR370C_aa_566-603	YGL227W_aa_621-696	0.669002431317496	0.63044386456977	0.616802904346544	0.616620446488985	0.609293249997406	0.598160810404571	0.587600790673316	0.576410970577941	0.566626009017451	0.561785285876114
YGL203C_aa_668-729	YKR017C_aa_1-81	YOR112W_aa_538-761	YDR325W_aa_493-569	YNL273W_aa_1075-1238	YGR013W_aa_324-360	YBR123C_aa_514-614	YOR304W_aa_806-875	YDR301W_aa_442-491	YGL227W_aa_621-696	YGL203C_aa_502-613	0.739154462716215	0.721282272927587	0.69597834534331	0.68834601711613	0.673603532916567	0.668709236498708	0.662289365725433	0.659402347900439	0.658540948049383	0.657997326478664
YOR112W_aa_538-761	YGL203C_aa_668-729	YDL020C_aa_213-424	YDR333C_aa_11-183	YER164W_aa_18-175	YGR013W_aa_324-360	YOL145C_aa_954-1077	YER166W_aa_1-163	YIL143C_aa_1-106	YGR170W_aa_248-486	YPR190C_aa_387-447	0.721282272927587	0.702440488220035	0.688748990373507	0.680178872361067	0.678962151855122	0.67362283575711	0.67231433588518	0.669002431317496	0.664542897910822	0.663946227079939
YPR007C_aa_236-344	YNL273W_aa_1075-1238	YER172C_aa_201-280	YIL091C_aa_1-159	YDR325W_aa_493-569	YLR103C_aa_162-229	YGR013W_aa_324-360	YDR005C_aa_346-395	YKL010C_aa_619-714	YDL060W_aa_317-487	YOL017W_aa_595-671	0.68348765897649	0.681848875680741	0.678447598306738	0.673193054818413	0.672139398655593	0.671332247069446	0.663278550206984	0.655547071544022	0.653125972624703	0.651175768263472
YPR135W_aa_402-454	YDL148C_aa_288-372	YNL151C_aa_168-251	YPR190C_aa_387-447	YMR049C_aa_1-154	YGR013W_aa_324-360	YIL091C_aa_1-159	YPR007C_aa_236-344	YBL023C_aa_708-751	YHR050W_aa_469-506	YLL026W_aa_868-908	0.659404218140446	0.65764819368063	0.646975639974421	0.641966663312896	0.641761169062753	0.638202504037574	0.630883411677558	0.626753157285537	0.624163878519352	0.622403457296412
YOL119C_aa_1-85	YJL070C_aa_173-211	YDL115C_aa_288-323	YDR162C_aa_71-107	YLR130C_aa_131-259	YMR080C_aa_1-54	YKR017C_aa_1-81	YKR078W_aa_1-61	YLR310C_aa_1048-1106	YGL203C_aa_668-729	YPL006W_aa_282-311	0.620472400845193	0.620256971388538	0.613445166520192	0.599860393459121	0.597016706087343	0.587397658981397	0.585393748098918	0.582392332278747	0.579521187858775	0.571765972398887
YBL032W_aa_337-381	YPL260W_aa_514-551	YGR121C_aa_437-492	YKR025W_aa_1-66	YGR086C_aa_271-339	YPR129W_aa_216-261	YPR189W_aa_343-398	YHR195W_aa_217-270	YNL294C_aa_494-533	YNL016W_aa_1-70	YDR480W_aa_233-274	0.674271639327084	0.670564918569297	0.647297316426061	0.637805282967486	0.636875912446511	0.635643279992637	0.62860960075134	0.62746745349165	0.625652025605962	0.620955374228015
YHR195W_aa_217-270	YLR260W_aa_486-549	YML059C_aa_262-313	YCR067C_aa_383-1065	YBL032W_aa_337-381	YOR304W_aa_1-60	YJR092W_aa_49-1069	YDR170C_aa_1-250	YPR083W_aa_330-410	YLR247C_aa_795-856	YPL158C_aa_604-745	0.653447024610067	0.632317028145691	0.630496455355713	0.62860960075134	0.622615030570158	0.617499048128848	0.61695445155449	0.616879489578052	0.611384960752631	0.609191070310236
YDL054C_aa_234-266	YGR121C_aa_437-492	YDR330W_aa_371-408	YGR086C_aa_271-339	YKL051W_aa_315-353	YCR026C_aa_643-707	YNL127W_aa_118-181	YDR465C_aa_153-189	YIR003W_aa_533-647	YPL190C_aa_1-306	YLR454W_aa_2475-2520	0.688761893626603	0.643118015350123	0.633987284426498	0.631215203190297	0.625199222228283	0.617797930551829	0.613836840650746	0.613545397986663	0.613313650060471	0.608410691073796
YKR095W_aa_1770-1875	YGR121C_aa_437-492	YPR138C_aa_436-489	YJL098W_aa_518-622	YNL008C_aa_576-618	YLR260W_aa_486-549	YPR097W_aa_353-462	YOR352W_aa_37-89	YHL007C_aa_894-939	YCR052W_aa_129-180	YER038C_aa_43-85	0.736375909063837	0.693599229604266	0.67604197420309	0.673554664764726	0.663555361741734	0.658225415844295	0.658223720264234	0.655861475835192	0.649623522064784	0.648808167257464
YGR121C_aa_437-492	YPR138C_aa_436-489	YPL260W_aa_514-551	YLR260W_aa_486-549	YOR304W_aa_1-60	YFR040W_aa_189-276	YKR095W_aa_1770-1875	YOR141C_aa_1-63	YDR121W_aa_125-196	YMR304W_aa_1076-1112	YJL197W_aa_1-96	0.830966280947498	0.755860729422218	0.755074869359327	0.739479453482273	0.737895014948122	0.736375909063837	0.722193154424934	0.716726815742373	0.708636807372258	0.707954450686281
YPR138C_aa_436-489	YGR121C_aa_437-492	YBR131W_aa_279-317	YNL216W_aa_217-366	YCR052W_aa_129-180	YKR095W_aa_1770-1875	YDL106C_aa_292-331	YFR040W_aa_189-276	YBR081C_aa_77-175	YOR014W_aa_716-757	YDR406W_aa_1-108	0.830966280947498	0.698076355298874	0.696027671103495	0.695779462271876	0.693599229604266	0.6933976661718	0.692827051918498	0.692684201095314	0.6909224669675	0.679635211572369
YJL042W_aa_1314-1373	YNL238W_aa_719-814	YNL272C_aa_500-759	YGR121C_aa_437-492	YDR334W_aa_546-684	YJL098W_aa_518-622	YGR149W_aa_389-432	YHR040W_aa_308-358	YER038C_aa_43-85	YPR138C_aa_436-489	YOR132W_aa_1-102	0.607449363875469	0.577718350399866	0.574061933862724	0.570198385547005	0.565303560906665	0.563301845030707	0.561456999268821	0.553318135083606	0.549361837380816	0.540301597983964
YNL238W_aa_719-814	YJL098W_aa_518-622	YBL017C_aa_1477-1579	YJL197W_aa_1-96	YMR304W_aa_1076-1112	YFL034W_aa_1-141	YOR132W_aa_1-102	YPR104C_aa_34-81	YDR334W_aa_546-684	YNL237W_aa_423-459	YOR138C_aa_46-130	0.6772551750831	0.671759947898612	0.665914780008083	0.661409504802975	0.659705135447407	0.634790321606879	0.630402349522907	0.627962446815938	0.626940178555687	0.624997020710559
YKL072W_aa_437-495	YLR182W_aa_112-155	YJR134C_aa_458-588	YCL061C_aa_69-122	YPL006W_aa_282-311	YML109W_aa_223-852	YLR130C_aa_131-259	YDR216W_aa_522-560	YDL134C_aa_20-59	YOR371C_aa_126-176	YMR034C_aa_391-434	0.633079542956905	0.632470542874144	0.577495366470717	0.57371012101262	0.572511347694801	0.569166972602179	0.560122866492937	0.557028964210908	0.556836472420698	0.556654281560966
YOR171C_aa_93-138	YGL229C_aa_482-566	YLR436C_aa_754-885	YAL002W_aa_1-64	YFL034W_aa_379-451	YFR040W_aa_189-276	YDR028C_aa_333-989	YFR040W_aa_596-666	YDR406W_aa_1-108	YPL219W_aa_147-311	YBR081C_aa_77-175	0.659657676992728	0.654907421957556	0.650620905279646	0.644414581620374	0.64193504359823	0.639742086527801	0.633441028540732	0.632025328579464	0.615852196674059	0.612597415781436
YJL051W_aa_385-440	YER022W_aa_133-194	YJL197W_aa_709-906	YJL197W_aa_1-96	YIL030C_aa_236-457	YOR304W_aa_1-60	YFR037C_aa_1-72	YFR040W_aa_189-276	YJL176C_aa_1-303	YHR084W_aa_210-310	YLR320W_aa_1-73	0.712408534878296	0.690043134632741	0.675822960217023	0.653647738756804	0.650587813648898	0.647795663859816	0.647366069266557	0.64669723729974	0.642435589812739	0.635596775609577
YML109W_aa_906-942	YHR030C_aa_365-467	YLR182W_aa_112-155	YGL107C_aa_540-579	YOR043W_aa_1-34	YHL009C_aa_103-150	YIL159W_aa_144-178	YBL085W_aa_901-980	YKR064W_aa_800-844	YOR014W_aa_716-757	YDL134C_aa_20-59	0.673805145730852	0.669285049709696	0.658603487134617	0.636706317245559	0.629681931413601	0.625422914280216	0.624593064224512	0.622409408895533	0.61900083155366	0.617380775229278
YOR124C_aa_1-47	YJL176C_aa_1-303	YJL197W_aa_1-96	YLR373C_aa_1-51	YAR014C_aa_132-161	YMR219W_aa_132-1658	YGL158W_aa_38-110	YBR081C_aa_77-175	YER162C_aa_669-754	YKR089C_aa_85-115	YFR040W_aa_189-276	0.701257274741575	0.684053404599248	0.68077822974647	0.679165958655591	0.664734769265058	0.660226642102484	0.656191778906174	0.652937101338738	0.652725446519712	0.650617531806105
YKL204W_aa_1-97	YFR037C_aa_1-72	YCL061C_aa_69-122	YLR032W_aa_1-75	YPR133C_aa_1-149	YEL037C_aa_309-347	YGR270W_aa_1117-1320	YOL004W_aa_1449-1536	YHL035C_aa_63-98	YMR131C_aa_1-92	YCR052W_aa_129-180	0.591490617907245	0.582245339393956	0.58026945959965	0.577304103771998	0.574412743391322	0.570759875892111	0.57031242919659	0.568128254905886	0.566120884928485	0.566014317937087
YPR124W_aa_321-362	YBR081C_aa_77-175	YLR182W_aa_112-155	YLR026C_aa_182-230	YOR014W_aa_716-757	YKL179C_aa_196-230	YPL112C_aa_1-66	YNL242W_aa_95-158	YPR138C_aa_436-489	YDL134C_aa_20-59	YNL094W_aa_148-184	0.624508340953413	0.611045455660741	0.609754394639115	0.605488737066998	0.602281077739138	0.599148429263273	0.596705812633475	0.584433528335383	0.58247472016824	0.577913879584239
YDL150W_aa_207-291	YLR398C_aa_206-293	YAL059W_aa_168-212	YGR270W_aa_1117-1320	YFR037C_aa_1-72	YFL036W_aa_274-334	YDR168W_aa_466-506	YPL022W_aa_542-683	YDR393W_aa_346-398	YJL197W_aa_709-906	YDL060W_aa_317-487	0.565747686423956	0.556319686532566	0.552185837824961	0.551078571478477	0.547357705197696	0.544501553414724	0.542676350968686	0.531382435404662	0.530516940941293	0.529686147849552
YDR393W_aa_346-398	YKR096W_aa_909-945	YDR359C_aa_410-645	YBR271W_aa_6-49	YER159C_aa_1-45	YLR247C_aa_1290-1349	YJR140C_aa_270-376	YJL197W_aa_709-906	YIL126W_aa_1-50	YCR048W_aa_32-82	YJL054W_aa_268-360	0.650439538681944	0.649387928014549	0.642437592598465	0.622373858888611	0.617056339894321	0.615617675919762	0.611540916563368	0.604587755553331	0.601688631458879	0.599003402424169
YKR096W_aa_909-945	YJL197W_aa_709-906	YDR393W_aa_346-398	YJL059W_aa_180-215	YNL233W_aa_684-829	YMR080C_aa_1-54	YOR154W_aa_343-430	YOR062C_aa_124-163	YGL093W_aa_1-450	YJR106W_aa_207-252	YJL102W_aa_714-763	0.666594195780975	0.650439538681944	0.646871926425343	0.639768496816608	0.622043564480741	0.621035860901716	0.603758184132843	0.603741598954673	0.603195909887225	0.598722484207755
YJL102W_aa_714-763	YKR096W_aa_909-945	YBR237W_aa_148-192	YBR271W_aa_6-49	YLR182W_aa_675-711	YOL089C_aa_852-924	YLR454W_aa_2008-2068	YNL237W_aa_423-459	YDR283C_aa_1496-1535	YHR154W_aa_227-259	YDR393W_aa_346-398	0.598722484207755	0.558108403909899	0.554163057374459	0.552918402668812	0.546324894363497	0.542263994077328	0.541398896737693	0.539678687346476	0.533186919104973	0.532942999853743
YBR284W_aa_90-125	YPL270W_aa_691-749	YDR457W_aa_1400-1432	YJL054W_aa_268-360	YPR112C_aa_294-340	YLL034C_aa_88-140	YDR359C_aa_410-645	YBR122C_aa_112-145	YLR181C_aa_169-289	YDR393W_aa_346-398	YDR330W_aa_371-408	0.620278521120552	0.604943790425558	0.602207579337319	0.601720411496199	0.59333469714565	0.592238460430458	0.587168480955133	0.583003871522556	0.581424285503172	0.572484479972665
YPR184W_aa_617-647	YHR015W_aa_74-106	YBR021W_aa_597-633	YJL080C_aa_1074-1126	YBR284W_aa_90-125	YKR096W_aa_909-945	YNL099C_aa_23-60	YPL263C_aa_508-569	YDL060W_aa_317-487	YDR457W_aa_1400-1432	YBL032W_aa_121-151	-0.521835841110202	0.51625757301782	0.512366064137834	0.499268749645356	0.489326349166539	0.476973120196324	0.473914146930921	0.471776284974985	0.466780951237238	0.463087286095155
YBR028C_aa_1-40	YNL023C_aa_1-50	YMR080C_aa_1-54	YDR049W_aa_123-184	YBL104C_aa_432-492	YDR398W_aa_559-643	YKR017C_aa_1-81	YKR028W_aa_772-1033	YFL023W_aa_243-281	YBR237W_aa_148-192	YOR119C_aa_364-455	0.694377144258782	0.694174958956987	0.686263208856403	0.685482414555484	0.682816263930773	0.681668392484347	0.677599583758989	0.676694730773567	0.669668595927576	0.668287826904082
YDR283C_aa_1496-1535	YDR335W_aa_1168-1224	YOR341W_aa_142-175	YBR028C_aa_1-40	YDR093W_aa_1064-1106	YGR258C_aa_127-183	YLR398C_aa_1-36	YPR055W_aa_772-814	YLR237W_aa_517-598	YDR299W_aa_16-56	YLR419W_aa_801-833	0.636849642450797	0.61937458008076	0.604806152909728	0.591678778104751	0.577923248995382	0.57334028394253	0.572645102542152	0.56238323375799	0.55427137892543	0.553478713944384
YDR335W_aa_1168-1224	YDR283C_aa_1496-1535	YOL018C_aa_17-65	YGR258C_aa_127-183	YDR093W_aa_1064-1106	YBL023C_aa_708-751	YOR341W_aa_142-175	YPR055W_aa_772-814	YHR154W_aa_227-259	YMR128W_aa_945-984	YDR028C_aa_1-73	0.636849642450797	0.576358853055315	0.574084612974168	0.554702699654063	0.540418348222011	0.528644394917668	0.527931984546637	0.525645091988819	0.521890884275589	0.519978265608448
YGR258C_aa_127-183	YDR283C_aa_1496-1535	YLR398C_aa_1-36	YDR335W_aa_1168-1224	YHR034C_aa_181-223	YDL148C_aa_288-372	YOR341W_aa_142-175	YNL297C_aa_984-1020	YGL045W_aa_509-542	YDR365C_aa_202-243	YOR273C_aa_560-659	0.577923248995382	0.576240651325631	0.574084612974168	0.552524584171007	0.552326879674559	0.533374460044645	0.527677044491816	0.520011501140619	0.519486367704668	0.50919677077294
YDR093W_aa_1064-1106	YHR077C_aa_302-371	YEL022W_aa_876-906	YLR398C_aa_1-36	YML049C_aa_1256-1296	YHL030W_aa_1834-1868	YLL040C_aa_846-924	YDR135C_aa_855-931	YGL045W_aa_509-542	YDR283C_aa_1496-1535	YJR033C_aa_800-832	0.676951750258292	0.649962818430483	0.649893025404659	0.614493383619279	0.61312233619785	0.606685903233743	0.605958068118036	0.599101506215624	0.591678778104751	0.583352228754309
YHR077C_aa_302-371	YDR093W_aa_1064-1106	YBR271W_aa_6-49	YMR213W_aa_382-433	YEL022W_aa_876-906	YJL050W_aa_1-108	YDR488C_aa_89-126	YHR122W_aa_53-98	YFL040W_aa_499-540	YGR103W_aa_260-352	YGL110C_aa_433-480	0.676951750258292	0.65058008642143	0.641660467588488	0.636206534684298	0.607910281806709	0.601901372780122	0.598278866506697	0.596128546246478	0.59477110806978	0.589535088807469
YGL045W_aa_509-542	YEL022W_aa_876-906	YDR093W_aa_1064-1106	YOR154W_aa_117-181	YHR154W_aa_227-259	YNL151C_aa_168-251	YBR028C_aa_1-40	YGL110C_aa_433-480	YBR237W_aa_148-192	YHR077C_aa_302-371	YHR034C_aa_181-223	0.642217881963462	0.599101506215624	0.593297053078323	0.583673857751538	0.573998312515345	0.571998505386864	0.571563196301166	0.57013738936368	0.564645172009409	0.56286272297134
YJR033C_aa_800-832	YDR093W_aa_1064-1106	YNL297C_aa_984-1020	YEL022W_aa_876-906	YLR024C_aa_1196-1245	YLL040C_aa_846-924	YJL080C_aa_1074-1126	YER049W_aa_293-326	YLR454W_aa_2008-2068	YHR077C_aa_302-371	YPL043W_aa_106-141	0.583352228754309	0.566240758415197	0.556710925543207	0.53823740907832	0.512832584031027	0.507461301239152	0.503697226726848	0.503492357735828	0.4967360888394	0.491376211602155
YNL297C_aa_984-1020	YGL186C_aa_1-49	YLL040C_aa_846-924	YGL110C_aa_433-480	YGR237C_aa_527-597	YJR033C_aa_800-832	YLR024C_aa_1196-1245	YJL080C_aa_1074-1126	YHR182W_aa_170-202	YOL004W_aa_1028-1131	YHR034C_aa_181-223	0.577661762584508	0.571123197528214	0.568778456015624	0.566267039887167	0.566240758415197	0.565581500711928	0.554499591947639	0.548317059809677	0.546560765505629	0.535720934178984
YHR099W_aa_2481-2519	YDR457W_aa_1400-1432	YBL058W_aa_303-344	YLR310C_aa_1048-1106	YOR228C_aa_7-46	YGR126W_aa_40-90	YGL090W_aa_372-421	YLR287C_aa_201-232	YPR018W_aa_387-443	YHR077C_aa_302-371	YOR039W_aa_1-34	0.540882273162561	0.523089012203267	0.519388264985449	0.504439536143248	0.503561744862498	0.500937840348338	0.494557850228432	0.487480352924723	0.485367785104422	0.483989231597494
YDR457W_aa_1400-1432	YOR228C_aa_7-46	YBL058W_aa_303-344	YBR284W_aa_90-125	YHR099W_aa_2481-2519	YMR290C_aa_1-38	YOR047C_aa_101-155	YCL011C_aa_299-343	YFL040W_aa_499-540	YPR112C_aa_294-340	YBR122C_aa_112-145	0.677769406163894	0.633359084708914	0.604943790425558	0.540882273162561	0.54028319552024	-0.536403423730605	0.532353027813811	0.531490989266494	0.522416177504928	0.521816842439661
YOR228C_aa_7-46	YDR457W_aa_1400-1432	YGR038W_aa_1-51	YIL105C_aa_588-686	YOR047C_aa_101-155	YDR524C_aa_100-166	YNL199C_aa_435-471	YGL207W_aa_449-502	YNL231C_aa_1-37	YOR208W_aa_329-385	YGR186W_aa_429-675	0.677769406163894	-0.551993179440568	-0.545007156550572	-0.525017625000521	-0.523673313890832	-0.513597494155789	0.511837680293808	0.510907682626498	-0.509944828021813	0.508914175935556
YGL186C_aa_1-49	YKL174C_aa_532-618	YLR133W_aa_503-536	YOL017W_aa_595-671	YLR024C_aa_1196-1245	YNL065W_aa_1-86	YPR089W_aa_807-856	YGR237C_aa_527-597	YJR132W_aa_929-1001	YNL008C_aa_576-618	YOL004W_aa_1028-1131	0.707344619085891	0.693521628198455	0.676103335979074	0.675618593367757	0.67296657917576	0.668215960952698	0.658287794564062	0.653548861586349	0.651280919286024	0.648848934358363
YLR024C_aa_1196-1245	YGL186C_aa_1-49	YNL237W_aa_423-459	YNL008C_aa_576-618	YER093C_aa_182-300	YOR171C_aa_454-498	YMR304W_aa_1076-1112	YIL077C_aa_270-302	YER038C_aa_43-85	YLR398C_aa_1-36	YGL093W_aa_1-450	0.675618593367757	0.643200317393089	0.630424795125728	0.620894401082353	0.618813117772589	0.617877907694746	0.617863170608396	0.617064634770924	0.61401603374237	0.611959601402773
YJL080C_aa_1074-1126	YNL292W_aa_367-403	YMR049C_aa_1-154	YDL148C_aa_288-372	YMR253C_aa_383-414	YKL008C_aa_388-418	YAL059W_aa_168-212	YLR024C_aa_1196-1245	YLL034C_aa_88-140	YML069W_aa_182-216	YMR229C_aa_159-198	0.644762027218037	0.63176909884187	0.627095754440056	0.617548751543931	0.599998674304566	0.588741623890507	0.586824248352325	0.585751686281441	0.585557635977772	0.584897268857222
YFL040W_aa_499-540	YMR290C_aa_1-38	YNL062C_aa_86-125	YKL008C_aa_388-418	YLR237W_aa_517-598	YDR312W_aa_379-453	YMR165C_aa_91-242	YHR154W_aa_227-259	YLR133W_aa_503-536	YJR106W_aa_207-252	YMR253C_aa_383-414	0.737397766282251	0.729440412428981	0.65329589516036	0.647725135090609	0.644029422459012	0.643297204850887	0.639972690775853	0.639438840620244	0.637302375454072	0.630545329374942
